LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsSugPL,AsSugPL846,14,10,0,0,AsO14PC37H72,847.395388575,848.3988289418735,2.3374800969945486
AsSugPL,AsSugPL874,16,10,0,0,AsO14PC39H76,875.426688715,876.4301286364291,2.218987870295158
AsSugPL,AsSugPL902,18,10,0,0,AsO14PC41H80,903.457988855,904.461428373967,2.111929329271069
AsSugPL,AsSugPL930,20,10,0,0,AsO14PC43H84,931.489288995,932.4927281485524,2.014725734520134
AsSugPL,AsSugPL958,22,10,0,0,AsO14PC45H88,959.520589135,960.5240279552947,1.9260762097663104
AsSugPL,AsSugPL986,24,10,0,0,AsO14PC47H92,987.551889275,988.5553277901282,1.844899187319842
AsSugPL,AsSugPL788,10,10,1,0,AsO14PC33H62,789.317138225,790.3205774144653,2.6190247141141447
AsSugPL,AsSugPL816,12,10,1,0,AsO14PC35H66,817.348438365,818.3518771248656,2.471171909815678
AsSugPL,AsSugPL844,14,10,1,0,AsO14PC37H70,845.379738505,846.3831768811788,2.339120637455974
AsSugPL,AsSugPL872,16,10,1,0,AsO14PC39H74,873.411038645,874.4144766764176,2.2204662483533157
AsSugPL,AsSugPL900,18,10,1,0,AsO14PC41H78,901.442338785,902.4457765049448,2.1132684522269765
AsSugPL,AsSugPL928,20,10,1,0,AsO14PC43H82,929.473638925,930.4770763621608,2.0159443898308966
AsSugPL,AsSugPL956,22,10,1,0,AsO14PC45H86,957.504939065,958.5083762442767,1.927189951242569
AsSugPL,AsSugPL984,24,10,1,0,AsO14PC47H90,985.536239205,986.5396761481425,1.8459210020390053
AsSugPL,AsSugPL786,10,10,2,0,AsO14PC33H60,787.301488155,788.304925112881,2.621084428540146
AsSugPL,AsSugPL814,12,10,2,0,AsO14PC35H64,815.332788295,816.3362249490365,2.473005551417363
AsSugPL,AsSugPL842,14,10,2,0,AsO14PC37H68,843.364088435,844.3675248176877,2.340763482333385
AsSugPL,AsSugPL870,16,10,2,0,AsO14PC39H72,871.395388575,872.3988247138861,2.221946597633414
AsSugPL,AsSugPL898,18,10,2,0,AsO14PC41H76,899.426688715,900.4301246336396,2.114609274470871
AsSugPL,AsSugPL926,20,10,2,0,AsO14PC43H80,927.457988855,928.4614245736917,2.0171645202998865
AsSugPL,AsSugPL954,22,10,2,0,AsO14PC45H84,955.489288995,956.49272453136,1.9283049814920852
AsSugPL,AsSugPL982,24,10,2,0,AsO14PC47H88,983.520589135,984.5240245044145,1.8469439492687536
AsSugPL,AsSugPL784,10,10,3,0,AsO14PC33H58,785.285838085,786.2892728077838,2.6231473852131924
AsSugPL,AsSugPL812,12,10,3,0,AsO14PC35H62,813.317138225,814.3205727700798,2.474841916211383
AsSugPL,AsSugPL840,14,10,3,0,AsO14PC37H66,841.348438365,842.3518727513945,2.3424086364856045
AsSugPL,AsSugPL868,16,10,3,0,AsO14PC39H70,869.379738505,870.3831727488295,2.2234289220806294
AsSugPL,AsSugPL896,18,10,3,0,AsO14PC41H74,897.411038645,898.4144727600471,2.1159517992392884
AsSugPL,AsSugPL924,20,10,3,0,AsO14PC43H78,925.442338785,926.4457727831411,2.0183861286072005
AsSugPL,AsSugPL952,22,10,3,0,AsO14PC45H82,953.473638925,954.4770728165408,1.929421302753123
AsSugPL,AsSugPL980,24,10,3,0,AsO14PC47H86,981.504939065,982.5083728589412,1.8479680308929265
AsSugPL,AsSugPL782,10,10,4,0,AsO14PC33H56,783.270188015,784.2736204991655,2.625213591794862
AsSugPL,AsSugPL810,12,10,4,0,AsO14PC35H60,811.301488155,812.3049205879888,2.476681010268681
AsSugPL,AsSugPL838,14,10,4,0,AsO14PC37H64,839.332788295,840.3362206822931,2.3440561047851256
AsSugPL,AsSugPL866,16,10,4,0,AsO14PC39H68,867.364088435,868.3675207812425,2.224913225650675
AsSugPL,AsSugPL894,18,10,4,0,AsO14PC41H72,895.395388575,896.3988208841632,2.1172960297769867
AsSugPL,AsSugPL922,20,10,4,0,AsO14PC43H76,923.426688715,924.4301209905054,2.019609217439431
AsSugPL,AsSugPL950,22,10,4,0,AsO14PC45H80,951.457988855,952.4614210998163,1.9305389172691325
AsSugPL,AsSugPL978,24,10,4,0,AsO14PC47H84,979.489288995,980.4927212117199,1.8489932487995482
AsSugPL,AsSugPL780,10,10,5,0,AsO14PC33H54,781.254537945,782.2579681870178,2.6272830559708966
AsSugPL,AsSugPL808,12,10,5,0,AsO14PC35H58,809.285838085,810.2892684027564,2.4785228396782575
AsSugPL,AsSugPL836,14,10,5,0,AsO14PC37H62,837.317138225,838.3205686103778,2.3457058921181604
AsSugPL,AsSugPL864,16,10,5,0,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,18,10,5,0,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,20,10,5,0,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,22,10,5,0,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,24,10,5,0,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL778,10,10,6,0,AsO14PC33H52,779.238887875,780.2423158713324,2.6293557854512892
AsSugPL,AsSugPL806,12,10,6,0,AsO14PC35H56,807.270188015,808.2736162143756,2.4803674105472377
AsSugPL,AsSugPL834,14,10,6,0,AsO14PC37H60,835.301488155,836.3049165356425,2.3473580033846857
AsSugPL,AsSugPL862,16,10,6,0,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,18,10,6,0,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,20,10,6,0,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,22,10,6,0,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,24,10,6,0,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL818,10,12,0,0,AsO14PC35H68,819.364088435,820.3675292975744,2.46934098535338
AsSugPL,AsSugPL846,12,12,0,0,AsO14PC37H72,847.395388575,848.3988289418735,2.3374800969945486
AsSugPL,AsSugPL874,14,12,0,0,AsO14PC39H76,875.426688715,876.4301286364291,2.218987870295158
AsSugPL,AsSugPL902,16,12,0,0,AsO14PC41H80,903.457988855,904.461428373967,2.111929329271069
AsSugPL,AsSugPL930,18,12,0,0,AsO14PC43H84,931.489288995,932.4927281485524,2.014725734520134
AsSugPL,AsSugPL958,20,12,0,0,AsO14PC45H88,959.520589135,960.5240279552947,1.9260762097663104
AsSugPL,AsSugPL986,22,12,0,0,AsO14PC47H92,987.551889275,988.5553277901282,1.844899187319842
AsSugPL,AsSugPL1014,24,12,0,0,AsO14PC49H96,1015.583189415,1016.5866276496448,1.7702880618588872
AsSugPL,AsSugPL816,10,12,1,0,AsO14PC35H66,817.348438365,818.3518771248656,2.471171909815678
AsSugPL,AsSugPL844,12,12,1,0,AsO14PC37H70,845.379738505,846.3831768811788,2.339120637455974
AsSugPL,AsSugPL872,14,12,1,0,AsO14PC39H74,873.411038645,874.4144766764176,2.2204662483533157
AsSugPL,AsSugPL900,16,12,1,0,AsO14PC41H78,901.442338785,902.4457765049448,2.1132684522269765
AsSugPL,AsSugPL928,18,12,1,0,AsO14PC43H82,929.473638925,930.4770763621608,2.0159443898308966
AsSugPL,AsSugPL956,20,12,1,0,AsO14PC45H86,957.504939065,958.5083762442767,1.927189951242569
AsSugPL,AsSugPL984,22,12,1,0,AsO14PC47H90,985.536239205,986.5396761481425,1.8459210020390053
AsSugPL,AsSugPL1012,24,12,1,0,AsO14PC49H94,1013.567539345,1014.5709760711178,1.7712288785829684
AsSugPL,AsSugPL814,10,12,2,0,AsO14PC35H64,815.332788295,816.3362249490365,2.473005551417363
AsSugPL,AsSugPL842,12,12,2,0,AsO14PC37H68,843.364088435,844.3675248176877,2.340763482333385
AsSugPL,AsSugPL870,14,12,2,0,AsO14PC39H72,871.395388575,872.3988247138861,2.221946597633414
AsSugPL,AsSugPL898,16,12,2,0,AsO14PC41H76,899.426688715,900.4301246336396,2.114609274470871
AsSugPL,AsSugPL926,18,12,2,0,AsO14PC43H80,927.457988855,928.4614245736917,2.0171645202998865
AsSugPL,AsSugPL954,20,12,2,0,AsO14PC45H84,955.489288995,956.49272453136,1.9283049814920852
AsSugPL,AsSugPL982,22,12,2,0,AsO14PC47H88,983.520589135,984.5240245044145,1.8469439492687536
AsSugPL,AsSugPL1010,24,12,2,0,AsO14PC49H92,1011.551889275,1012.5553244909864,1.7721706958298253
AsSugPL,AsSugPL812,10,12,3,0,AsO14PC35H62,813.317138225,814.3205727700798,2.474841916211383
AsSugPL,AsSugPL840,12,12,3,0,AsO14PC37H66,841.348438365,842.3518727513945,2.3424086364856045
AsSugPL,AsSugPL868,14,12,3,0,AsO14PC39H70,869.379738505,870.3831727488295,2.2234289220806294
AsSugPL,AsSugPL896,16,12,3,0,AsO14PC41H74,897.411038645,898.4144727600471,2.1159517992392884
AsSugPL,AsSugPL924,18,12,3,0,AsO14PC43H78,925.442338785,926.4457727831411,2.0183861286072005
AsSugPL,AsSugPL952,20,12,3,0,AsO14PC45H82,953.473638925,954.4770728165408,1.929421302753123
AsSugPL,AsSugPL980,22,12,3,0,AsO14PC47H86,981.504939065,982.5083728589412,1.8479680308929265
AsSugPL,AsSugPL1008,24,12,3,0,AsO14PC49H90,1009.536239205,1010.5396729092483,1.7731135151963333
AsSugPL,AsSugPL810,10,12,4,0,AsO14PC35H60,811.301488155,812.3049205879888,2.476681010268681
AsSugPL,AsSugPL838,12,12,4,0,AsO14PC37H64,839.332788295,840.3362206822931,2.3440561047851256
AsSugPL,AsSugPL866,14,12,4,0,AsO14PC39H68,867.364088435,868.3675207812425,2.224913225650675
AsSugPL,AsSugPL894,16,12,4,0,AsO14PC41H72,895.395388575,896.3988208841632,2.1172960297769867
AsSugPL,AsSugPL922,18,12,4,0,AsO14PC43H76,923.426688715,924.4301209905054,2.019609217439431
AsSugPL,AsSugPL950,20,12,4,0,AsO14PC45H80,951.457988855,952.4614210998163,1.9305389172691325
AsSugPL,AsSugPL978,22,12,4,0,AsO14PC47H84,979.489288995,980.4927212117199,1.8489932487995482
AsSugPL,AsSugPL1006,24,12,4,0,AsO14PC49H88,1007.520589135,1008.5240213259008,1.774057338282769
AsSugPL,AsSugPL808,10,12,5,0,AsO14PC35H58,809.285838085,810.2892684027564,2.4785228396782575
AsSugPL,AsSugPL836,12,12,5,0,AsO14PC37H62,837.317138225,838.3205686103778,2.3457058921181604
AsSugPL,AsSugPL864,14,12,5,0,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,16,12,5,0,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,18,12,5,0,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,20,12,5,0,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,22,12,5,0,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL1004,24,12,5,0,AsO14PC49H86,1005.504939065,1006.5083697409414,1.7750021666928173
AsSugPL,AsSugPL806,10,12,6,0,AsO14PC35H56,807.270188015,808.2736162143756,2.4803674105472377
AsSugPL,AsSugPL834,12,12,6,0,AsO14PC37H60,835.301488155,836.3049165356425,2.3473580033846857
AsSugPL,AsSugPL862,14,12,6,0,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,16,12,6,0,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,18,12,6,0,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,20,12,6,0,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,22,12,6,0,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL1002,24,12,6,0,AsO14PC49H84,1003.489288995,1004.4927181543674,1.7759480020335814
AsSugPL,AsSugPL846,10,14,0,0,AsO14PC37H72,847.395388575,848.3988289418735,2.3374800969945486
AsSugPL,AsSugPL874,12,14,0,0,AsO14PC39H76,875.426688715,876.4301286364291,2.218987870295158
AsSugPL,AsSugPL902,14,14,0,0,AsO14PC41H80,903.457988855,904.461428373967,2.111929329271069
AsSugPL,AsSugPL930,16,14,0,0,AsO14PC43H84,931.489288995,932.4927281485524,2.014725734520134
AsSugPL,AsSugPL958,18,14,0,0,AsO14PC45H88,959.520589135,960.5240279552947,1.9260762097663104
AsSugPL,AsSugPL986,20,14,0,0,AsO14PC47H92,987.551889275,988.5553277901282,1.844899187319842
AsSugPL,AsSugPL1014,22,14,0,0,AsO14PC49H96,1015.583189415,1016.5866276496448,1.7702880618588872
AsSugPL,AsSugPL1042,24,14,0,0,AsO14PC51H100,1043.614489555,1044.617927530966,1.7014771866028777
AsSugPL,AsSugPL844,10,14,1,0,AsO14PC37H70,845.379738505,846.3831768811788,2.339120637455974
AsSugPL,AsSugPL872,12,14,1,0,AsO14PC39H74,873.411038645,874.4144766764176,2.2204662483533157
AsSugPL,AsSugPL900,14,14,1,0,AsO14PC41H78,901.442338785,902.4457765049448,2.1132684522269765
AsSugPL,AsSugPL928,16,14,1,0,AsO14PC43H82,929.473638925,930.4770763621608,2.0159443898308966
AsSugPL,AsSugPL956,18,14,1,0,AsO14PC45H86,957.504939065,958.5083762442767,1.927189951242569
AsSugPL,AsSugPL984,20,14,1,0,AsO14PC47H90,985.536239205,986.5396761481425,1.8459210020390053
AsSugPL,AsSugPL1012,22,14,1,0,AsO14PC49H94,1013.567539345,1014.5709760711178,1.7712288785829684
AsSugPL,AsSugPL1040,24,14,1,0,AsO14PC51H98,1041.598839485,1042.6022760109731,1.7023462679666757
AsSugPL,AsSugPL842,10,14,2,0,AsO14PC37H68,843.364088435,844.3675248176877,2.340763482333385
AsSugPL,AsSugPL870,12,14,2,0,AsO14PC39H72,871.395388575,872.3988247138861,2.221946597633414
AsSugPL,AsSugPL898,14,14,2,0,AsO14PC41H76,899.426688715,900.4301246336396,2.114609274470871
AsSugPL,AsSugPL926,16,14,2,0,AsO14PC43H80,927.457988855,928.4614245736917,2.0171645202998865
AsSugPL,AsSugPL954,18,14,2,0,AsO14PC45H84,955.489288995,956.49272453136,1.9283049814920852
AsSugPL,AsSugPL982,20,14,2,0,AsO14PC47H88,983.520589135,984.5240245044145,1.8469439492687536
AsSugPL,AsSugPL1010,22,14,2,0,AsO14PC49H92,1011.551889275,1012.5553244909864,1.7721706958298253
AsSugPL,AsSugPL1038,24,14,2,0,AsO14PC51H96,1039.583189415,1040.586624489498,1.7032162376038085
AsSugPL,AsSugPL840,10,14,3,0,AsO14PC37H66,841.348438365,842.3518727513945,2.3424086364856045
AsSugPL,AsSugPL868,12,14,3,0,AsO14PC39H70,869.379738505,870.3831727488295,2.2234289220806294
AsSugPL,AsSugPL896,14,14,3,0,AsO14PC41H74,897.411038645,898.4144727600471,2.1159517992392884
AsSugPL,AsSugPL924,16,14,3,0,AsO14PC43H78,925.442338785,926.4457727831411,2.0183861286072005
AsSugPL,AsSugPL952,18,14,3,0,AsO14PC45H82,953.473638925,954.4770728165408,1.929421302753123
AsSugPL,AsSugPL980,20,14,3,0,AsO14PC47H86,981.504939065,982.5083728589412,1.8479680308929265
AsSugPL,AsSugPL1008,22,14,3,0,AsO14PC49H90,1009.536239205,1010.5396729092483,1.7731135151963333
AsSugPL,AsSugPL1036,24,14,3,0,AsO14PC51H94,1037.5675393449999,1038.5709729665389,1.7040870968768074
AsSugPL,AsSugPL838,10,14,4,0,AsO14PC37H64,839.332788295,840.3362206822931,2.3440561047851256
AsSugPL,AsSugPL866,12,14,4,0,AsO14PC39H68,867.364088435,868.3675207812425,2.224913225650675
AsSugPL,AsSugPL894,14,14,4,0,AsO14PC41H72,895.395388575,896.3988208841632,2.1172960297769867
AsSugPL,AsSugPL922,16,14,4,0,AsO14PC43H76,923.426688715,924.4301209905054,2.019609217439431
AsSugPL,AsSugPL950,18,14,4,0,AsO14PC45H80,951.457988855,952.4614210998163,1.9305389172691325
AsSugPL,AsSugPL978,20,14,4,0,AsO14PC47H84,979.489288995,980.4927212117199,1.8489932487995482
AsSugPL,AsSugPL1006,22,14,4,0,AsO14PC49H88,1007.520589135,1008.5240213259008,1.774057338282769
AsSugPL,AsSugPL1034,24,14,4,0,AsO14PC51H92,1035.551889275,1036.555321442093,1.704958847150989
AsSugPL,AsSugPL836,10,14,5,0,AsO14PC37H62,837.317138225,838.3205686103778,2.3457058921181604
AsSugPL,AsSugPL864,12,14,5,0,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,14,14,5,0,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,16,14,5,0,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,18,14,5,0,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,20,14,5,0,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL1004,22,14,5,0,AsO14PC49H86,1005.504939065,1006.5083697409414,1.7750021666928173
AsSugPL,AsSugPL1032,24,14,5,0,AsO14PC51H90,1033.536239205,1034.5396699161583,1.7058314897944673
AsSugPL,AsSugPL834,10,14,6,0,AsO14PC37H60,835.301488155,836.3049165356425,2.3473580033846857
AsSugPL,AsSugPL862,12,14,6,0,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,14,14,6,0,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,16,14,6,0,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,18,14,6,0,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,20,14,6,0,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL1002,22,14,6,0,AsO14PC49H84,1003.489288995,1004.4927181543674,1.7759480020335814
AsSugPL,AsSugPL1030,24,14,6,0,AsO14PC51H88,1031.520589135,1032.5240183887324,1.7067050261781582
AsSugPL,AsSugPL874,10,16,0,0,AsO14PC39H76,875.426688715,876.4301286364291,2.218987870295158
AsSugPL,AsSugPL902,12,16,0,0,AsO14PC41H80,903.457988855,904.461428373967,2.111929329271069
AsSugPL,AsSugPL930,14,16,0,0,AsO14PC43H84,931.489288995,932.4927281485524,2.014725734520134
AsSugPL,AsSugPL958,16,16,0,0,AsO14PC45H88,959.520589135,960.5240279552947,1.9260762097663104
AsSugPL,AsSugPL986,18,16,0,0,AsO14PC47H92,987.551889275,988.5553277901282,1.844899187319842
AsSugPL,AsSugPL1014,20,16,0,0,AsO14PC49H96,1015.583189415,1016.5866276496448,1.7702880618588872
AsSugPL,AsSugPL1042,22,16,0,0,AsO14PC51H100,1043.614489555,1044.617927530966,1.7014771866028777
AsSugPL,AsSugPL1070,24,16,0,0,AsO14PC53H104,1071.645789695,1072.6492274316445,1.6378155031145787
AsSugPL,AsSugPL872,10,16,1,0,AsO14PC39H74,873.411038645,874.4144766764176,2.2204662483533157
AsSugPL,AsSugPL900,12,16,1,0,AsO14PC41H78,901.442338785,902.4457765049448,2.1132684522269765
AsSugPL,AsSugPL928,14,16,1,0,AsO14PC43H82,929.473638925,930.4770763621608,2.0159443898308966
AsSugPL,AsSugPL956,16,16,1,0,AsO14PC45H86,957.504939065,958.5083762442767,1.927189951242569
AsSugPL,AsSugPL984,18,16,1,0,AsO14PC47H90,985.536239205,986.5396761481425,1.8459210020390053
AsSugPL,AsSugPL1012,20,16,1,0,AsO14PC49H94,1013.567539345,1014.5709760711178,1.7712288785829684
AsSugPL,AsSugPL1040,22,16,1,0,AsO14PC51H98,1041.598839485,1042.6022760109731,1.7023462679666757
AsSugPL,AsSugPL1068,24,16,1,0,AsO14PC53H102,1069.630139625,1070.6335759658127,1.6386207514429587
AsSugPL,AsSugPL870,10,16,2,0,AsO14PC39H72,871.395388575,872.3988247138861,2.221946597633414
AsSugPL,AsSugPL898,12,16,2,0,AsO14PC41H76,899.426688715,900.4301246336396,2.114609274470871
AsSugPL,AsSugPL926,14,16,2,0,AsO14PC43H80,927.457988855,928.4614245736917,2.0171645202998865
AsSugPL,AsSugPL954,16,16,2,0,AsO14PC45H84,955.489288995,956.49272453136,1.9283049814920852
AsSugPL,AsSugPL982,18,16,2,0,AsO14PC47H88,983.520589135,984.5240245044145,1.8469439492687536
AsSugPL,AsSugPL1010,20,16,2,0,AsO14PC49H92,1011.551889275,1012.5553244909864,1.7721706958298253
AsSugPL,AsSugPL1038,22,16,2,0,AsO14PC51H96,1039.583189415,1040.586624489498,1.7032162376038085
AsSugPL,AsSugPL1066,24,16,2,0,AsO14PC53H100,1067.614489555,1068.6179244986079,1.6394267919775811
AsSugPL,AsSugPL868,10,16,3,0,AsO14PC39H70,869.379738505,870.3831727488295,2.2234289220806294
AsSugPL,AsSugPL896,12,16,3,0,AsO14PC41H74,897.411038645,898.4144727600471,2.1159517992392884
AsSugPL,AsSugPL924,14,16,3,0,AsO14PC43H78,925.442338785,926.4457727831411,2.0183861286072005
AsSugPL,AsSugPL952,16,16,3,0,AsO14PC45H82,953.473638925,954.4770728165408,1.929421302753123
AsSugPL,AsSugPL980,18,16,3,0,AsO14PC47H86,981.504939065,982.5083728589412,1.8479680308929265
AsSugPL,AsSugPL1008,20,16,3,0,AsO14PC49H90,1009.536239205,1010.5396729092483,1.7731135151963333
AsSugPL,AsSugPL1036,22,16,3,0,AsO14PC51H94,1037.5675393449999,1038.5709729665389,1.7040870968768074
AsSugPL,AsSugPL1064,24,16,3,0,AsO14PC53H98,1065.598839485,1066.6022730300278,1.6402336258880823
AsSugPL,AsSugPL866,10,16,4,0,AsO14PC39H68,867.364088435,868.3675207812425,2.224913225650675
AsSugPL,AsSugPL894,12,16,4,0,AsO14PC41H72,895.395388575,896.3988208841632,2.1172960297769867
AsSugPL,AsSugPL922,14,16,4,0,AsO14PC43H76,923.426688715,924.4301209905054,2.019609217439431
AsSugPL,AsSugPL950,16,16,4,0,AsO14PC45H80,951.457988855,952.4614210998163,1.9305389172691325
AsSugPL,AsSugPL978,18,16,4,0,AsO14PC47H84,979.489288995,980.4927212117199,1.8489932487995482
AsSugPL,AsSugPL1006,20,16,4,0,AsO14PC49H88,1007.520589135,1008.5240213259008,1.774057338282769
AsSugPL,AsSugPL1034,22,16,4,0,AsO14PC51H92,1035.551889275,1036.555321442093,1.704958847150989
AsSugPL,AsSugPL1062,24,16,4,0,AsO14PC53H96,1063.583189415,1064.5866215600704,1.6410412543464055
AsSugPL,AsSugPL864,10,16,5,0,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,12,16,5,0,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,14,16,5,0,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,16,16,5,0,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,18,16,5,0,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL1004,20,16,5,0,AsO14PC49H86,1005.504939065,1006.5083697409414,1.7750021666928173
AsSugPL,AsSugPL1032,22,16,5,0,AsO14PC51H90,1033.536239205,1034.5396699161583,1.7058314897944673
AsSugPL,AsSugPL1060,24,16,5,0,AsO14PC53H94,1061.5675393449999,1062.5709700887335,1.6418496785268024
AsSugPL,AsSugPL862,10,16,6,0,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,12,16,6,0,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,14,16,6,0,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,16,16,6,0,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,18,16,6,0,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL1002,20,16,6,0,AsO14PC49H84,1003.489288995,1004.4927181543674,1.7759480020335814
AsSugPL,AsSugPL1030,22,16,6,0,AsO14PC51H88,1031.520589135,1032.5240183887324,1.7067050261781582
AsSugPL,AsSugPL1058,24,16,6,0,AsO14PC53H92,1059.551889275,1060.5553186160155,1.6426588996058378
AsSugPL,AsSugPL902,10,18,0,0,AsO14PC41H80,903.457988855,904.461428373967,2.111929329271069
AsSugPL,AsSugPL930,12,18,0,0,AsO14PC43H84,931.489288995,932.4927281485524,2.014725734520134
AsSugPL,AsSugPL958,14,18,0,0,AsO14PC45H88,959.520589135,960.5240279552947,1.9260762097663104
AsSugPL,AsSugPL986,16,18,0,0,AsO14PC47H92,987.551889275,988.5553277901282,1.844899187319842
AsSugPL,AsSugPL1014,18,18,0,0,AsO14PC49H96,1015.583189415,1016.5866276496448,1.7702880618588872
AsSugPL,AsSugPL1042,20,18,0,0,AsO14PC51H100,1043.614489555,1044.617927530966,1.7014771866028777
AsSugPL,AsSugPL1070,22,18,0,0,AsO14PC53H104,1071.645789695,1072.6492274316445,1.6378155031145787
AsSugPL,AsSugPL1098,24,18,0,0,AsO14PC55H108,1099.677089835,1100.6805273495859,1.5787458775240857
AsSugPL,AsSugPL900,10,18,1,0,AsO14PC41H78,901.442338785,902.4457765049448,2.1132684522269765
AsSugPL,AsSugPL928,12,18,1,0,AsO14PC43H82,929.473638925,930.4770763621608,2.0159443898308966
AsSugPL,AsSugPL956,14,18,1,0,AsO14PC45H86,957.504939065,958.5083762442767,1.927189951242569
AsSugPL,AsSugPL984,16,18,1,0,AsO14PC47H90,985.536239205,986.5396761481425,1.8459210020390053
AsSugPL,AsSugPL1012,18,18,1,0,AsO14PC49H94,1013.567539345,1014.5709760711178,1.7712288785829684
AsSugPL,AsSugPL1040,20,18,1,0,AsO14PC51H98,1041.598839485,1042.6022760109731,1.7023462679666757
AsSugPL,AsSugPL1068,22,18,1,0,AsO14PC53H102,1069.630139625,1070.6335759658127,1.6386207514429587
AsSugPL,AsSugPL1096,24,18,1,0,AsO14PC55H106,1097.661439765,1098.6648759340148,1.5794940756819764
AsSugPL,AsSugPL898,10,18,2,0,AsO14PC41H76,899.426688715,900.4301246336396,2.114609274470871
AsSugPL,AsSugPL926,12,18,2,0,AsO14PC43H80,927.457988855,928.4614245736917,2.0171645202998865
AsSugPL,AsSugPL954,14,18,2,0,AsO14PC45H84,955.489288995,956.49272453136,1.9283049814920852
AsSugPL,AsSugPL982,16,18,2,0,AsO14PC47H88,983.520589135,984.5240245044145,1.8469439492687536
AsSugPL,AsSugPL1010,18,18,2,0,AsO14PC49H92,1011.551889275,1012.5553244909864,1.7721706958298253
AsSugPL,AsSugPL1038,20,18,2,0,AsO14PC51H96,1039.583189415,1040.586624489498,1.7032162376038085
AsSugPL,AsSugPL1066,22,18,2,0,AsO14PC53H100,1067.614489555,1068.6179244986079,1.6394267919775811
