LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsSugPL,AsSugPL844,14,10,0,1,AsO14PC37H70,845.379738505,846.3831768811788,2.339120637455974
AsSugPL,AsSugPL872,16,10,0,1,AsO14PC39H74,873.411038645,874.4144766764176,2.2204662483533157
AsSugPL,AsSugPL900,18,10,0,1,AsO14PC41H78,901.442338785,902.4457765049448,2.1132684522269765
AsSugPL,AsSugPL928,20,10,0,1,AsO14PC43H82,929.473638925,930.4770763621608,2.0159443898308966
AsSugPL,AsSugPL956,22,10,0,1,AsO14PC45H86,957.504939065,958.5083762442767,1.927189951242569
AsSugPL,AsSugPL984,24,10,0,1,AsO14PC47H90,985.536239205,986.5396761481425,1.8459210020390053
AsSugPL,AsSugPL786,10,10,1,1,AsO14PC33H60,787.301488155,788.304925112881,2.621084428540146
AsSugPL,AsSugPL814,12,10,1,1,AsO14PC35H64,815.332788295,816.3362249490365,2.473005551417363
AsSugPL,AsSugPL842,14,10,1,1,AsO14PC37H68,843.364088435,844.3675248176877,2.340763482333385
AsSugPL,AsSugPL870,16,10,1,1,AsO14PC39H72,871.395388575,872.3988247138861,2.221946597633414
AsSugPL,AsSugPL898,18,10,1,1,AsO14PC41H76,899.426688715,900.4301246336396,2.114609274470871
AsSugPL,AsSugPL926,20,10,1,1,AsO14PC43H80,927.457988855,928.4614245736917,2.0171645202998865
AsSugPL,AsSugPL954,22,10,1,1,AsO14PC45H84,955.489288995,956.49272453136,1.9283049814920852
AsSugPL,AsSugPL982,24,10,1,1,AsO14PC47H88,983.520589135,984.5240245044145,1.8469439492687536
AsSugPL,AsSugPL784,10,10,2,1,AsO14PC33H58,785.285838085,786.2892728077838,2.6231473852131924
AsSugPL,AsSugPL812,12,10,2,1,AsO14PC35H62,813.317138225,814.3205727700798,2.474841916211383
AsSugPL,AsSugPL840,14,10,2,1,AsO14PC37H66,841.348438365,842.3518727513945,2.3424086364856045
AsSugPL,AsSugPL868,16,10,2,1,AsO14PC39H70,869.379738505,870.3831727488295,2.2234289220806294
AsSugPL,AsSugPL896,18,10,2,1,AsO14PC41H74,897.411038645,898.4144727600471,2.1159517992392884
AsSugPL,AsSugPL924,20,10,2,1,AsO14PC43H78,925.442338785,926.4457727831411,2.0183861286072005
AsSugPL,AsSugPL952,22,10,2,1,AsO14PC45H82,953.473638925,954.4770728165408,1.929421302753123
AsSugPL,AsSugPL980,24,10,2,1,AsO14PC47H86,981.504939065,982.5083728589412,1.8479680308929265
AsSugPL,AsSugPL782,10,10,3,1,AsO14PC33H56,783.270188015,784.2736204991655,2.625213591794862
AsSugPL,AsSugPL810,12,10,3,1,AsO14PC35H60,811.301488155,812.3049205879888,2.476681010268681
AsSugPL,AsSugPL838,14,10,3,1,AsO14PC37H64,839.332788295,840.3362206822931,2.3440561047851256
AsSugPL,AsSugPL866,16,10,3,1,AsO14PC39H68,867.364088435,868.3675207812425,2.224913225650675
AsSugPL,AsSugPL894,18,10,3,1,AsO14PC41H72,895.395388575,896.3988208841632,2.1172960297769867
AsSugPL,AsSugPL922,20,10,3,1,AsO14PC43H76,923.426688715,924.4301209905054,2.019609217439431
